loan_id,customer_id,product_id,location_id,application_date_id,approval_date_id,loan_amount_requested,loan_amount_approved,approval_status,rejection_reason,interest_rate,interest_rate_type,loan_term_months,monthly_payment,outstanding_balance,total_paid,is_secured,collateral_type,collateral_value,credit_score_at_application,loan_status,missed_payments_count,days_past_due
4362,637,9,39,20221104,20221201.0,225938.54,204833.57,Approved,,4.99,Variable,0,,189107.46,15726.11,True,Property,546025.26,614,Current,0,0
4363,1907,8,23,20230220,20230314.0,1119798.84,958521.87,Approved,,6.58,Fixed,240,7191.7,709274.56,249247.31,True,Property,1249899.19,702,Current,0,0
4364,803,7,44,20230201,20230228.0,25458.38,25017.3,Approved,,10.14,Fixed,60,533.27,20424.52,4592.78,False,,,775,Current,0,0
4365,2915,9,9,20231005,20231011.0,62599.9,54595.35,Approved,,5.27,Variable,0,,52307.18,2288.17,True,Property,129562.54,632,Current,0,0
4366,4045,7,12,20220221,20220223.0,17272.92,14826.68,Approved,,6.07,Fixed,24,657.6,13369.57,1457.11,False,,,847,Current,0,0
4367,4525,9,11,20230405,20230502.0,57256.72,53794.03,Approved,,5.22,Variable,0,,49109.37,4684.66,True,Property,126301.15,637,Current,0,0
4368,288,9,2,20221125,,154384.05,,Rejected,High Debt-to-Income Ratio,,Variable,0,,,,True,Property,283239.79,682,,0,0
4369,1070,8,30,20220726,20220726.0,689514.51,592636.06,Approved,,4.3,Fixed,300,3227.15,542941.98,49694.08,True,Property,793891.55,626,Current,0,0
4370,2157,7,15,20221228,20230115.0,5377.11,5248.99,Approved,,5.96,Fixed,36,159.59,4995.05,253.94,False,,,697,Delinquent,0,0
4371,1966,8,1,20230309,20230312.0,221626.27,218624.12,Approved,,6.75,Fixed,240,1662.34,206365.35,12258.77,True,Property,318702.26,540,Paid Off,0,0
4372,4243,7,12,20220815,,49330.72,,Pending,,,Fixed,24,,,,False,,,636,,0,0
4373,1483,7,36,20220928,20220929.0,13048.12,12919.99,Approved,,5.63,Fixed,60,247.56,12610.4,309.59,False,,,592,Current,1,30
4374,1011,7,23,20220214,20220219.0,12248.83,11255.14,Approved,,6.65,Fixed,48,267.69,9116.2,2138.94,False,,,690,Current,0,0
4375,3399,7,41,20230629,,24617.95,,Rejected,Low Credit Score,,Fixed,24,,,,False,,,759,,0,0
4376,3066,9,20,20221224,20230118.0,221528.86,192445.4,Approved,,6.66,Variable,0,,153448.19,38997.21,True,Property,433696.0,731,Current,0,0
4377,4345,7,30,20230424,20230513.0,41396.76,35504.18,Approved,,7.93,Fixed,36,1111.43,28638.37,6865.81,False,,,490,Current,0,0
4378,969,9,33,20221106,20221112.0,73050.3,65333.46,Approved,,4.27,Variable,0,,49563.49,15769.97,True,Property,121389.12,843,Delinquent,0,0
4379,4201,9,2,20231003,20231004.0,136147.18,125411.87,Approved,,4.75,Variable,0,,113418.04,11993.83,True,Property,205945.83,703,Current,0,0
4380,1961,7,47,20230510,20230525.0,10696.15,9930.48,Approved,,10.15,Fixed,48,252.58,8391.33,1539.15,False,,,617,Current,0,0
4381,199,7,26,20220927,20221020.0,42743.76,39589.9,Approved,,8.69,Fixed,48,979.38,36633.77,2956.13,False,,,692,Current,0,0
4382,3026,8,35,20220717,20220815.0,1110119.19,1034355.26,Approved,,5.64,Fixed,300,6438.62,865126.39,169228.87,True,Property,1448975.38,694,Current,0,0
4383,2422,8,4,20230506,20230511.0,696536.83,695099.62,Approved,,7.49,Fixed,240,5595.43,531799.86,163299.76,True,Property,1009991.88,626,Current,2,60
4384,3658,8,39,20230905,,374098.97,,Pending,,,Fixed,240,,,,True,Property,466225.64,695,,0,0
4385,747,7,20,20230909,,14237.13,,Rejected,High Debt-to-Income Ratio,,Fixed,48,,,,False,,,631,,0,0
4386,4053,9,47,20220707,20220711.0,78123.85,71497.58,Approved,,4.68,Variable,0,,63983.15,7514.43,True,Property,121284.05,647,Current,0,0
4387,626,8,34,20231113,20231124.0,1070864.78,953421.72,Approved,,5.15,Fixed,240,6371.43,772303.36,181118.36,True,Property,1492829.92,625,Current,0,0
4388,3355,7,2,20230322,,18674.12,,Rejected,Employment History,,Fixed,24,,,,False,,,565,,0,0
4389,3157,9,38,20220605,,186760.22,,Rejected,High Debt-to-Income Ratio,,Variable,0,,,,True,Property,359981.61,691,,0,0
4390,2286,8,1,20220923,20220929.0,823184.11,791955.58,Approved,,5.09,Fixed,300,4671.32,667347.83,124607.75,True,Property,945583.78,726,Current,0,0
4391,3137,8,14,20221111,20221117.0,970032.37,937225.7,Approved,,4.49,Fixed,240,5924.29,721126.93,216098.77,True,Property,1134169.37,721,Current,0,0
4392,4808,7,28,20230401,,17556.71,,Rejected,Employment History,,Fixed,24,,,,False,,,745,,0,0
4393,844,7,41,20220415,,19964.63,,Rejected,Employment History,,Fixed,36,,,,False,,,705,,0,0
4394,1312,8,2,20230106,,751119.73,,Rejected,Employment History,,Fixed,240,,,,True,Property,866069.36,637,,0,0
4395,2678,8,29,20220527,20220613.0,1175383.29,1079855.98,Approved,,7.43,Fixed,240,8653.08,832234.07,247621.91,True,Property,1359083.05,747,Paid Off,0,0
4396,172,9,50,20220816,20220912.0,284397.98,276486.21,Approved,,4.66,Variable,0,,214982.65,61503.56,True,Property,672042.21,571,Current,0,0
4397,4568,7,28,20231201,20231204.0,6655.49,6170.86,Approved,,6.28,Fixed,48,145.72,5515.53,655.33,False,,,607,Current,0,0
4398,860,8,2,20220422,20220520.0,562077.04,534357.02,Approved,,4.11,Fixed,300,2853.09,423168.31,111188.71,True,Property,781795.83,602,Current,0,0
4399,3159,9,26,20230729,20230804.0,110929.98,95477.72,Approved,,4.65,Variable,0,,90369.44,5108.28,True,Property,181031.89,766,Current,0,0
4400,2452,9,17,20231203,20231217.0,109953.37,98715.17,Approved,,4.2,Variable,0,,94353.42,4361.75,True,Property,210981.28,755,Current,0,0
4401,1007,8,23,20220710,20220713.0,844081.55,752681.68,Approved,,6.71,Fixed,300,5181.37,654330.61,98351.07,True,Property,1127868.53,718,Current,0,0
4402,1825,7,49,20220414,20220513.0,35899.12,35132.58,Approved,,11.72,Fixed,48,920.35,29671.87,5460.71,False,,,765,Current,0,0
4403,333,7,35,20230123,20230206.0,33801.86,33798.12,Approved,,11.39,Fixed,48,879.95,26541.73,7256.39,False,,,609,Current,1,30
4404,3851,7,9,20231010,,24784.78,,Rejected,High Debt-to-Income Ratio,,Fixed,48,,,,False,,,707,,0,0
4405,1541,9,13,20220503,20220513.0,136551.44,122385.18,Approved,,5.96,Variable,0,,100064.44,22320.74,True,Property,275628.11,669,Defaulted,0,0
4406,3046,8,16,20230515,20230522.0,613798.28,585558.95,Approved,,4.96,Fixed,300,3409.49,427572.4,157986.55,True,Property,783800.3,747,Current,0,0
4407,4734,9,21,20230405,20230421.0,270062.05,253721.58,Approved,,4.42,Variable,0,,206898.25,46823.33,True,Property,477975.28,670,Current,0,0
4408,45,7,11,20220116,,34828.66,,Rejected,Insufficient Income,,Fixed,24,,,,False,,,649,,0,0
4409,1736,9,31,20220815,20220911.0,56754.03,51457.52,Approved,,4.28,Variable,0,,41470.77,9986.75,True,Property,109435.6,723,Current,0,0
4410,4200,9,48,20230514,,255156.67,,Rejected,High Debt-to-Income Ratio,,Variable,0,,,,True,Property,460238.96,750,,0,0
4411,4476,9,19,20220906,20220908.0,55809.82,50948.4,Approved,,5.25,Variable,0,,40588.65,10359.75,True,Property,117827.32,626,Current,0,0
4412,2608,7,10,20230110,20230201.0,32526.39,31771.29,Approved,,10.11,Fixed,24,1467.7,27275.64,4495.65,False,,,675,Defaulted,0,0
4413,3292,7,6,20220731,20220827.0,15083.46,13138.97,Approved,,6.62,Fixed,60,257.82,9284.53,3854.44,False,,,595,Delinquent,0,0
4414,475,8,39,20230219,20230308.0,376031.1,334437.5,Approved,,4.99,Fixed,300,1953.14,311469.42,22968.08,True,Property,491292.94,480,Current,1,30
4415,3347,8,28,20221109,20221120.0,548791.82,534931.1,Approved,,7.1,Fixed,300,3814.97,484185.14,50745.96,True,Property,676778.4,696,Current,1,30
4416,1448,9,2,20221113,20221210.0,169862.96,164476.0,Approved,,4.59,Variable,0,,120508.57,43967.43,True,Property,281606.9,728,Current,0,0
4417,3021,8,13,20220624,,1031974.81,,Pending,,,Fixed,240,,,,True,Property,1314631.37,700,,0,0
4418,1536,8,11,20221011,,385229.81,,Rejected,Incomplete Application,,Fixed,300,,,,True,Property,489561.71,524,,0,0
4419,4638,7,21,20220419,,22317.86,,Rejected,Insufficient Income,,Fixed,36,,,,False,,,651,,0,0
4420,3370,8,8,20231020,20231106.0,305616.59,279860.22,Approved,,5.43,Fixed,300,1706.91,225409.09,54451.13,True,Property,415886.29,502,Current,0,0
4421,2432,7,4,20221208,20221229.0,47986.39,46916.14,Approved,,9.15,Fixed,36,1495.2,46067.18,848.96,False,,,789,Current,0,0
4422,1337,9,43,20231014,20231014.0,294767.56,259030.86,Approved,,5.43,Variable,0,,187568.1,71462.76,True,Property,557101.08,593,Current,0,0
4423,1652,8,32,20220822,20220915.0,320916.51,294179.94,Approved,,6.28,Fixed,240,2155.39,254862.6,39317.34,True,Property,374677.39,780,Current,0,0
4424,4197,9,29,20230804,,125305.02,,Rejected,Low Credit Score,,Variable,0,,,,True,Property,238794.11,755,,0,0
4425,608,8,40,20220331,20220408.0,579678.41,563244.83,Approved,,6.55,Fixed,240,4216.0,480094.74,83150.09,True,Property,824859.92,607,Delinquent,1,30
4426,4039,7,28,20230502,,39684.11,,Rejected,High Debt-to-Income Ratio,,Fixed,24,,,,False,,,589,,0,0
4427,1704,7,38,20220807,20220902.0,47985.03,46280.5,Approved,,7.08,Fixed,48,1109.96,33119.83,13160.67,False,,,708,Current,0,0
4428,1128,8,15,20231111,20231127.0,331306.45,288255.91,Approved,,7.22,Fixed,300,2077.97,257101.92,31153.99,True,Property,386538.01,612,Current,0,0
4429,1700,9,7,20230814,20230903.0,200411.65,170998.36,Approved,,6.99,Variable,0,,133052.4,37945.96,True,Property,410529.6,688,Current,0,0
4430,3870,9,2,20220426,20220507.0,126804.08,108326.88,Approved,,7.21,Variable,0,,90155.96,18170.92,True,Property,293525.2,641,Delinquent,0,0
4431,3113,7,6,20230416,20230502.0,18894.0,16799.35,Approved,,7.76,Fixed,36,524.57,14235.29,2564.06,False,,,537,Current,0,0
4432,35,7,50,20230709,,9513.48,,Rejected,Employment History,,Fixed,36,,,,False,,,501,,0,0
4433,4788,7,4,20221216,20230107.0,48310.0,42866.91,Approved,,7.66,Fixed,36,1336.58,38937.97,3928.94,False,,,698,Current,0,0
4434,2443,8,15,20230516,20230614.0,751458.8,656949.41,Approved,,7.38,Fixed,300,4803.64,624252.63,32696.78,True,Property,1053756.99,635,Paid Off,0,0
4435,3630,7,40,20220525,,25730.39,,Pending,,,Fixed,48,,,,False,,,635,,0,0
4436,612,8,38,20230408,20230421.0,238964.65,224940.29,Approved,,5.3,Fixed,300,1354.59,168311.27,56629.02,True,Property,296639.5,735,Delinquent,0,0
4437,3867,7,43,20230525,20230531.0,35640.42,32321.23,Approved,,10.41,Fixed,48,826.13,27784.06,4537.17,False,,,773,Current,0,0
4438,1522,7,41,20230822,20230918.0,30907.51,30405.82,Approved,,5.7,Fixed,60,583.6,25192.99,5212.83,False,,,658,Current,0,0
4439,3054,8,34,20221219,20221221.0,1195345.38,1167934.68,Approved,,4.67,Fixed,240,7496.54,970803.46,197131.22,True,Property,1498345.41,652,Current,1,30
4440,4708,9,3,20220509,20220520.0,217035.13,196438.21,Approved,,6.48,Variable,0,,186818.34,9619.87,True,Property,411819.18,720,Delinquent,0,0
4441,593,9,2,20230529,,177753.66,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,348759.32,571,,0,0
4442,1693,9,2,20230209,,152726.14,,Rejected,Employment History,,Variable,0,,,,True,Property,381224.98,697,,0,0
4443,4395,7,7,20230423,20230425.0,5326.06,5275.1,Approved,,10.24,Fixed,48,134.4,3820.33,1454.77,False,,,724,Defaulted,1,30
4444,579,8,37,20220302,,300194.41,,Rejected,Incomplete Application,,Fixed,240,,,,True,Property,436033.02,734,,0,0
4445,3816,7,30,20220522,20220529.0,12358.39,10689.73,Approved,,4.51,Fixed,36,318.03,9923.08,766.65,False,,,525,Current,0,0
4446,1364,7,4,20220314,20220314.0,15904.7,14466.01,Approved,,7.04,Fixed,36,446.93,11608.01,2858.0,False,,,619,Current,0,0
4447,3619,8,5,20231129,20231223.0,259829.13,245404.78,Approved,,4.77,Fixed,240,1588.55,224566.01,20838.77,True,Property,333862.47,609,Current,0,0
4448,3011,9,2,20230916,20231015.0,182802.69,169658.26,Approved,,5.75,Variable,0,,140305.55,29352.71,True,Property,426471.6,687,Current,0,0
4449,4428,8,33,20220312,20220405.0,966693.13,951917.13,Approved,,6.73,Fixed,240,7226.72,766735.26,185181.87,True,Property,1439896.76,718,Current,0,0
4450,3358,9,20,20221216,20230102.0,65766.11,59111.63,Approved,,5.96,Variable,0,,52275.69,6835.94,True,Property,111323.45,799,Current,0,0
4451,3005,7,48,20220401,20220409.0,15952.23,15695.05,Approved,,10.39,Fixed,60,336.49,12428.09,3266.96,False,,,640,Current,0,0
4452,4426,9,47,20220208,,130409.25,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,278512.58,640,,0,0
4453,3792,8,11,20221107,20221128.0,1137891.62,1063760.57,Approved,,7.39,Fixed,300,7785.14,842382.34,221378.23,True,Property,1501445.87,771,Current,1,30
4454,1034,8,24,20230907,20230912.0,920944.7,860418.3,Approved,,4.82,Fixed,300,4940.1,799515.74,60902.56,True,Property,1027467.32,703,Current,0,0
4455,1373,9,42,20230412,20230502.0,213453.76,210251.45,Approved,,6.83,Variable,0,,153110.1,57141.35,True,Property,485791.79,781,Current,0,0
4456,1059,8,13,20220520,20220531.0,1184395.38,1065498.29,Approved,,6.37,Fixed,240,7862.73,1051409.09,14089.2,True,Property,1546264.76,703,Current,0,0
4457,3308,9,2,20230416,20230510.0,299362.98,275215.09,Approved,,5.08,Variable,0,,198723.89,76491.2,True,Property,583680.31,587,Current,0,0
4458,4825,7,20,20221224,,19442.37,,Rejected,Insufficient Income,,Fixed,36,,,,False,,,573,,0,0
4459,2068,7,30,20220803,20220821.0,44069.79,41809.96,Approved,,11.59,Fixed,36,1380.52,38549.35,3260.61,False,,,555,Current,0,0
4460,2536,7,37,20221202,20221214.0,26831.89,23092.96,Approved,,5.99,Fixed,60,446.34,21132.62,1960.34,False,,,732,Current,0,0
4461,1389,8,47,20231128,20231220.0,334204.77,306342.78,Approved,,6.94,Fixed,300,2153.46,289885.74,16457.04,True,Property,370968.72,775,Current,0,0
4462,1508,9,31,20220205,,127735.26,,Rejected,Insufficient Income,,Variable,0,,,,True,Property,261301.65,827,,0,0
4463,1306,8,6,20230516,,578781.76,,Rejected,High Debt-to-Income Ratio,,Fixed,240,,,,True,Property,745462.43,747,,0,0
4464,811,8,33,20220530,20220603.0,1109992.3,992636.43,Approved,,6.36,Fixed,300,6615.78,710464.09,282172.34,True,Property,1530863.75,773,Current,0,0
4465,1195,7,41,20221205,20221210.0,44338.75,43322.22,Approved,,5.71,Fixed,36,1312.26,36850.23,6471.99,False,,,633,Current,1,30
4466,153,9,41,20220811,,88697.67,,Rejected,High Debt-to-Income Ratio,,Variable,0,,,,True,Property,147940.43,587,,0,0
4467,3616,7,34,20220722,20220807.0,7331.87,6734.57,Approved,,8.85,Fixed,36,213.69,5520.07,1214.5,False,,,748,Delinquent,0,0
4468,432,9,6,20220203,20220209.0,292666.97,273847.01,Approved,,4.91,Variable,0,,255305.31,18541.7,True,Property,720462.3,713,Current,0,0
4469,2187,8,27,20230131,,401278.36,,Rejected,Insufficient Income,,Fixed,240,,,,True,Property,553144.0,688,,0,0
4470,1571,7,9,20230105,20230113.0,10721.23,10333.13,Approved,,11.59,Fixed,24,484.44,9629.68,703.45,False,,,710,Current,1,30
4471,82,8,44,20230126,20230201.0,531953.6,492696.63,Approved,,6.82,Fixed,300,3425.91,407577.86,85118.77,True,Property,734222.13,705,Paid Off,0,0
4472,4232,8,19,20220829,20220908.0,942476.67,929999.5,Approved,,4.2,Fixed,300,5012.16,778287.68,151711.82,True,Property,1259877.36,782,Current,0,0
4473,1520,8,35,20230710,,862256.26,,Pending,,,Fixed,300,,,,True,Property,1271432.49,783,,0,0
4474,265,8,32,20231116,20231205.0,1062378.17,1050528.52,Approved,,5.94,Fixed,240,7489.99,942112.32,108416.2,True,Property,1426626.83,723,Current,0,0
4475,921,8,37,20220309,20220310.0,566974.04,535555.24,Approved,,5.98,Fixed,240,3830.71,424673.56,110881.68,True,Property,759315.43,747,Current,0,0
4476,1081,9,11,20230331,20230418.0,115510.93,108821.86,Approved,,4.66,Variable,0,,86173.2,22648.66,True,Property,197208.5,721,Current,1,30
4477,2404,7,45,20220323,20220328.0,19594.37,16686.84,Approved,,5.46,Fixed,24,735.52,13424.78,3262.06,False,,,643,Defaulted,0,0
4478,2668,7,38,20231219,20231221.0,41277.8,35101.83,Approved,,7.13,Fixed,36,1085.93,27403.58,7698.25,False,,,740,Defaulted,0,0
4479,678,9,14,20220512,20220515.0,254879.72,224764.04,Approved,,5.99,Variable,0,,189283.06,35480.98,True,Property,580814.5,568,Delinquent,0,0
4480,721,9,4,20221228,,138056.65,,Pending,,,Variable,0,,,,True,Property,231916.64,764,,0,0
4481,4671,8,27,20221214,20230102.0,1187804.45,1066087.99,Approved,,4.58,Fixed,240,6790.72,861717.69,204370.3,True,Property,1433500.74,584,Current,3,90
4482,3922,7,29,20230910,,12982.57,,Rejected,Employment History,,Fixed,60,,,,False,,,702,,0,0
4483,1502,9,19,20220906,20220929.0,76350.35,68148.92,Approved,,6.65,Variable,0,,53464.37,14684.55,True,Property,145963.33,612,Paid Off,0,0
4484,3764,9,6,20231019,20231029.0,213300.16,196399.09,Approved,,5.63,Variable,0,,146745.3,49653.79,True,Property,470625.72,724,Delinquent,0,0
4485,802,9,32,20230507,20230603.0,94456.57,81873.53,Approved,,6.62,Variable,0,,77940.18,3933.35,True,Property,220680.96,677,Current,0,0
4486,2738,8,11,20220219,,812305.56,,Rejected,Insufficient Income,,Fixed,240,,,,True,Property,1008778.71,552,,0,0
4487,2374,8,15,20221118,,556130.35,,Rejected,High Debt-to-Income Ratio,,Fixed,240,,,,True,Property,813863.02,713,,0,0
4488,3296,9,23,20220910,20221005.0,87123.95,76385.22,Approved,,5.14,Variable,0,,71644.45,4740.77,True,Property,139811.37,633,Current,0,0
4489,2696,9,30,20221125,20221222.0,130315.41,113491.36,Approved,,6.63,Variable,0,,101302.76,12188.6,True,Property,239887.41,750,Current,0,0
4490,2048,7,39,20220510,,21797.53,,Rejected,Low Credit Score,,Fixed,48,,,,False,,,680,,0,0
4491,2839,8,29,20221009,20221013.0,556907.71,531313.95,Approved,,4.29,Fixed,300,2890.24,404367.97,126945.98,True,Property,657420.54,711,Delinquent,0,0
4492,1228,8,38,20220217,20220309.0,422222.19,382136.86,Approved,,6.2,Fixed,300,2509.04,376936.69,5200.17,True,Property,623409.7,603,Current,2,60
4493,1996,8,45,20221028,20221110.0,478073.92,476371.49,Approved,,5.78,Fixed,300,3005.53,355390.91,120980.58,True,Property,571219.33,632,Current,0,0
4494,3001,9,42,20230124,20230219.0,119317.47,112367.24,Approved,,5.64,Variable,0,,104058.07,8309.17,True,Property,236058.73,643,Defaulted,0,0
4495,1099,9,15,20220414,,280397.24,,Pending,,,Variable,0,,,,True,Property,579117.72,748,,0,0
4496,1482,7,36,20230501,20230512.0,43298.96,42206.21,Approved,,10.98,Fixed,24,1966.75,38713.26,3492.95,False,,,814,Current,0,0
4497,1166,7,42,20230814,20230828.0,17818.02,17301.86,Approved,,8.05,Fixed,60,351.23,12921.17,4380.69,False,,,615,Current,1,30
4498,3693,8,29,20230324,20230325.0,1051611.96,906690.55,Approved,,6.24,Fixed,300,5975.56,857339.78,49350.77,True,Property,1514162.95,766,Paid Off,0,0
4499,355,8,5,20230103,20230105.0,1162818.42,992530.61,Approved,,4.24,Fixed,240,6140.8,933216.93,59313.68,True,Property,1323594.95,506,Current,0,0
4500,3431,9,45,20230324,,217945.53,,Pending,,,Variable,0,,,,True,Property,448080.81,584,,0,0
4501,1592,7,33,20220617,20220715.0,37438.47,36686.57,Approved,,10.99,Fixed,24,1709.71,35099.35,1587.22,False,,,603,Delinquent,0,0
4502,2948,7,16,20220516,,17513.06,,Rejected,Insufficient Income,,Fixed,36,,,,False,,,571,,0,0
4503,3312,8,19,20221228,20230106.0,639727.96,572784.1,Approved,,5.15,Fixed,240,3827.75,448100.02,124684.08,True,Property,748781.58,553,Paid Off,0,0
4504,1727,8,31,20230430,20230515.0,611923.13,581202.69,Approved,,6.62,Fixed,240,4374.45,489131.09,92071.6,True,Property,710417.56,713,Delinquent,0,0
4505,365,7,42,20220315,20220326.0,40079.09,38971.03,Approved,,11.14,Fixed,24,1818.89,30730.82,8240.21,False,,,662,Current,1,30
4506,3338,9,19,20230910,20230925.0,185221.54,161000.16,Approved,,7.1,Variable,0,,148947.39,12052.77,True,Property,403935.36,710,Defaulted,0,0
4507,1118,9,47,20221021,20221117.0,78016.93,66467.67,Approved,,6.71,Variable,0,,51720.5,14747.17,True,Property,165764.04,735,Current,0,0
4508,3241,7,34,20221026,20221109.0,6590.93,6407.87,Approved,,4.61,Fixed,36,190.93,5577.4,830.47,False,,,701,Current,0,0
4509,112,7,45,20230314,20230325.0,38211.34,36905.69,Approved,,8.23,Fixed,36,1160.41,35284.69,1621.0,False,,,732,Current,1,30
4510,2472,7,33,20230124,,21781.89,,Rejected,High Debt-to-Income Ratio,,Fixed,48,,,,False,,,674,,0,0
4511,2523,8,19,20220912,20220927.0,709405.9,655328.7,Approved,,5.89,Fixed,300,4178.34,483782.06,171546.64,True,Property,952281.82,585,Current,0,0
4512,3074,7,48,20230315,20230406.0,29873.83,27942.35,Approved,,10.98,Fixed,60,607.26,26097.84,1844.51,False,,,764,Paid Off,0,0
4513,1383,7,31,20231031,20231124.0,46005.68,39366.12,Approved,,9.19,Fixed,60,820.81,38083.02,1283.1,False,,,632,Current,0,0
4514,3853,8,28,20230207,,1005845.29,,Rejected,Incomplete Application,,Fixed,300,,,,True,Property,1208673.05,605,,0,0
4515,1558,8,2,20230930,20231006.0,1076690.34,1016874.97,Approved,,7.37,Fixed,240,8111.23,941099.52,75775.45,True,Property,1564679.07,665,Current,0,0
4516,931,8,15,20221207,20221226.0,893559.79,854225.68,Approved,,4.21,Fixed,300,4608.55,755777.43,98448.25,True,Property,1326135.03,606,Delinquent,0,0
4517,3701,8,1,20231030,20231110.0,1038800.14,1018848.8,Approved,,6.19,Fixed,300,6683.3,941115.48,77733.32,True,Property,1395836.43,646,Current,0,0
4518,4206,9,28,20230916,,218569.46,,Pending,,,Variable,0,,,,True,Property,451713.0,707,,0,0
4519,2267,7,25,20221019,20221107.0,19413.62,17020.22,Approved,,6.59,Fixed,60,333.74,13138.95,3881.27,False,,,707,Current,0,0
4520,3009,8,31,20220513,,412255.46,,Pending,,,Fixed,240,,,,True,Property,486673.36,608,,0,0
4521,1038,8,11,20230823,20230911.0,247658.37,220584.58,Approved,,4.03,Fixed,240,1340.19,162839.65,57744.93,True,Property,278339.27,640,Current,3,90
