account_id,customer_id,product_id,location_id,open_date_id,close_date_id,account_status,current_balance,credit_limit,original_amount,relationship_manager_id,overdraft_limit,last_activity_date
14489,4372,6,9,20200415,,Active,164.21,1000.0,,83,,2021-01-23
14490,4373,1,43,20210102,,Active,37429.19,,,45,500.0,2022-06-05
14491,4373,10,6,20170111,,Active,0.0,,,21,,2023-09-08
14492,4373,2,14,20211221,20220314.0,Closed,31027.98,,,25,,2023-09-24
14493,4373,9,18,20180212,,Active,89459.29,223080.9,,4,,2022-10-04
14494,4374,1,32,20210425,,Active,48611.2,,,28,500.0,2022-03-05
14495,4374,8,47,20191020,,Active,317315.3,,336437.82,13,,2020-05-17
14496,4374,7,20,20200413,,Active,6836.08,,19634.79,15,,2021-05-23
14497,4374,5,45,20220618,,Active,179013.47,,,82,,2023-05-25
14498,4374,4,16,20211112,20220720.0,Closed,163895.34,,,19,,2023-06-16
14499,4375,1,40,20180612,,Active,35353.26,,,13,500.0,2020-05-11
14500,4375,4,39,20210920,,Active,63348.57,,,19,,2023-11-28
14501,4375,9,39,20190925,,Active,18606.97,63120.56,,13,,2022-03-22
14502,4375,6,37,20160829,,Active,1436.25,5000.0,,42,,2022-12-09
14503,4376,1,9,20190308,,Active,8750.11,,,48,500.0,2023-11-30
14504,4376,5,7,20220727,,Active,148700.97,,,4,,2023-03-06
14505,4377,1,48,20180114,,Active,1965.57,,,89,500.0,2020-06-24
14506,4377,7,1,20150623,,Active,1357.78,,5992.13,77,,2023-11-05
14507,4378,1,7,20161120,,Active,32984.41,,,62,500.0,2018-03-09
14508,4378,8,22,20170930,,Active,415614.11,,774858.3,97,,2022-12-09
14509,4378,9,2,20170605,,Active,30607.25,155717.92,,50,,2017-08-22
14510,4378,3,13,20180121,,Active,135673.62,,,27,,2019-10-12
14511,4379,1,19,20200919,,Active,24317.85,,,28,500.0,2022-06-24
14512,4379,9,15,20190729,,Active,29440.33,69366.63,,84,,2023-11-09
14513,4379,10,37,20231116,,Active,0.0,,,4,,2023-12-24
14514,4380,1,16,20220608,20231127.0,Closed,44141.29,,,83,500.0,2023-03-25
14515,4380,4,32,20230821,,Active,108269.6,,,83,,2023-12-07
14516,4380,6,29,20221122,,Active,1283.27,10000.0,,81,,2023-10-14
14517,4380,10,18,20230906,20231215.0,Closed,0.0,,,64,,2023-12-06
14518,4381,1,18,20230608,20231111.0,Closed,4079.36,,,80,500.0,2023-08-15
14519,4381,3,36,20211113,,Active,3500.16,,,75,,2023-10-12
14520,4382,1,23,20200527,20200615.0,Closed,21682.48,,,64,500.0,2020-10-07
14521,4382,2,17,20220714,,Active,26321.77,,,14,,2023-09-29
14522,4382,8,4,20201101,,Active,575738.25,,845235.48,46,,2023-12-01
14523,4382,9,2,20170224,,Active,67515.6,213132.52,,19,,2023-05-11
14524,4382,5,18,20211223,,Active,30640.54,,,6,,2022-04-14
14525,4383,1,8,20201031,,Active,25793.26,,,77,500.0,2023-04-27
14526,4383,7,21,20200811,,Active,13136.15,,23594.46,8,,2021-08-03
14527,4384,1,22,20230209,,Active,36117.09,,,18,500.0,2023-10-27
14528,4384,9,11,20231028,,Active,64639.43,146879.9,,10,,2023-12-07
14529,4384,7,18,20220419,,Active,17460.43,,22704.91,30,,2022-12-20
14530,4385,1,2,20231226,,Active,43692.85,,,34,500.0,2023-12-28
14531,4385,6,38,20230617,,Active,164.13,1000.0,,26,,2023-10-15
14532,4385,9,14,20221111,,Active,30179.95,84674.2,,48,,2023-01-26
14533,4386,1,43,20180225,,Active,24137.69,,,48,500.0,2019-03-29
14534,4386,3,21,20221119,,Active,9669.35,,,98,,2023-11-14
14535,4386,9,22,20221128,,Active,12683.05,70550.37,,39,,2023-10-25
14536,4387,1,19,20230619,,Active,2944.49,,,80,500.0,2023-10-05
14537,4387,10,30,20221115,,Active,0.0,,,73,,2022-11-17
14538,4387,9,9,20230806,,Active,37770.89,133721.58,,24,,2023-10-13
14539,4387,5,24,20210913,,Active,137024.31,,,47,,2021-11-13
14540,4388,1,42,20220819,,Active,39538.39,,,49,500.0,2022-11-10
14541,4388,4,2,20200915,,Active,141882.28,,,99,,2023-08-27
14542,4388,2,36,20200713,,Active,8152.89,,,10,,2023-07-14
14543,4388,6,23,20230201,,Active,227.54,1000.0,,82,,2023-09-27
14544,4388,7,26,20221009,,Active,8019.03,,17024.12,41,,2023-07-01
14545,4389,1,30,20221208,,Active,23239.67,,,76,500.0,2023-12-09
14546,4389,10,23,20181122,,Active,0.0,,,74,,2023-07-25
14547,4389,8,12,20171106,,Active,426179.68,,468200.23,6,,2021-12-19
14548,4389,5,10,20160830,,Active,165177.23,,,34,,2019-04-28
14549,4390,1,21,20190104,,Active,28735.59,,,99,500.0,2020-08-13
14550,4390,2,35,20230405,20230628.0,Closed,8543.83,,,2,,2023-09-04
14551,4390,6,27,20220903,,Active,325.39,5000.0,,31,,2023-05-12
14552,4390,7,29,20230723,,Active,18618.18,,41324.92,74,,2023-08-19
14553,4391,1,32,20180808,,Active,12524.24,,,3,500.0,2023-03-16
14554,4391,6,41,20230329,,Active,320.1,50000.0,,1,,2023-05-11
14555,4392,1,34,20191229,,Active,7804.27,,,7,500.0,2022-06-23
14556,4392,6,38,20190731,,Active,6873.61,15000.0,,43,,2021-01-27
14557,4392,3,16,20180109,,Active,105074.23,,,16,,2018-01-27
14558,4392,9,43,20201210,,Active,68888.77,165255.68,,18,,2022-02-24
14559,4393,1,28,20210911,,Active,16949.92,,,44,500.0,2022-02-21
14560,4393,2,9,20201116,,Active,6833.63,,,84,,2021-03-04
14561,4394,1,20,20231010,,Active,8103.16,,,25,500.0,2023-11-24
14562,4394,8,9,20230622,,Active,970067.8,,1030645.39,14,,2023-07-12
14563,4394,6,3,20200211,,Active,26155.77,50000.0,,56,,2021-06-29
14564,4395,1,44,20190720,,Active,543.38,,,60,500.0,2023-11-23
14565,4395,10,25,20170105,,Active,0.0,,,67,,2019-08-02
14566,4395,5,3,20160712,,Active,152354.11,,,29,,2023-12-13
14567,4396,1,24,20221204,,Active,12557.13,,,81,500.0,2023-03-11
14568,4396,3,40,20221219,,Active,69341.8,,,72,,2023-08-14
14569,4397,1,32,20221030,,Active,21251.2,,,23,500.0,2023-10-26
14570,4397,3,43,20220730,,Active,39676.31,,,20,,2022-11-25
14571,4398,1,32,20230208,,Active,24308.39,,,10,500.0,2023-06-16
14572,4398,2,34,20230202,,Active,38279.7,,,33,,2023-03-06
14573,4398,5,39,20230929,,Active,84461.21,,,88,,2023-12-20
14574,4398,3,39,20230218,,Active,98786.95,,,26,,2023-08-10
14575,4399,1,26,20220202,,Active,6816.26,,,17,500.0,2022-11-30
14576,4399,4,26,20220502,,Active,160170.86,,,21,,2023-07-21
14577,4399,2,21,20210701,,Active,33801.6,,,41,,2021-11-06
14578,4399,3,19,20220609,,Active,187936.66,,,90,,2022-08-03
14579,4400,1,33,20230103,,Active,20169.81,,,49,500.0,2023-05-08
14580,4400,4,48,20200915,,Active,61944.51,,,93,,2023-08-31
14581,4400,6,26,20221207,,Active,2601.72,15000.0,,86,,2023-09-23
14582,4400,7,17,20210128,,Active,4846.23,,32138.9,25,,2023-07-06
14583,4401,1,27,20210627,,Active,27778.03,,,29,500.0,2021-09-11
14584,4401,6,30,20200514,,Active,5799.54,10000.0,,54,,2021-11-10
14585,4402,1,41,20180503,,Active,15689.98,,,36,500.0,2021-03-16
14586,4402,5,47,20200928,,Active,167797.62,,,23,,2021-04-29
14587,4402,2,28,20210521,,Active,10792.99,,,89,,2022-06-01
14588,4403,1,16,20211029,,Active,22900.85,,,1,500.0,2021-11-06
14589,4403,3,43,20220529,,Active,2931.27,,,6,,2023-02-11
14590,4403,2,7,20211123,,Active,45937.17,,,23,,2023-04-14
14591,4404,1,34,20210103,,Active,41613.31,,,93,500.0,2021-08-14
14592,4404,7,9,20150622,,Active,9066.84,,27873.44,6,,2020-11-23
14593,4404,3,9,20201120,,Active,16265.11,,,18,,2022-04-15
14594,4405,1,31,20190520,,Active,25924.67,,,39,500.0,2021-05-30
14595,4405,5,9,20200520,,Active,156724.71,,,70,,2022-03-22
14596,4405,3,7,20230117,,Active,105091.86,,,65,,2023-05-01
14597,4405,4,25,20220604,,Active,63683.73,,,73,,2022-11-20
14598,4406,1,9,20210905,,Active,48850.22,,,86,500.0,2023-04-30
14599,4406,6,45,20201201,,Active,4908.82,15000.0,,88,,2022-08-27
14600,4406,4,1,20220624,,Active,171209.97,,,87,,2022-12-24
14601,4406,8,20,20230621,,Active,717167.59,,1003997.99,23,,2023-06-26
14602,4406,9,42,20230817,,Active,78657.03,208950.8,,14,,2023-08-27
14603,4407,1,45,20160603,,Active,14188.41,,,71,500.0,2019-08-13
14604,4407,4,36,20230508,20230525.0,Closed,51188.2,,,55,,2023-12-13
14605,4407,2,2,20191113,,Active,25508.87,,,27,,2022-02-11
14606,4407,7,12,20180121,,Active,5997.46,,13999.25,48,,2020-01-01
14607,4408,1,35,20190810,,Active,17199.38,,,69,500.0,2020-04-23
14608,4408,5,25,20231030,,Active,132030.03,,,85,,2023-11-10
14609,4408,10,45,20231211,,Active,0.0,,,20,,2023-12-23
14610,4409,1,17,20230619,,Active,4464.44,,,21,500.0,2023-09-30
14611,4409,2,40,20190824,,Active,23578.09,,,79,,2020-08-28
14612,4410,1,12,20221103,,Active,32912.15,,,37,500.0,2023-08-09
14613,4410,5,43,20211124,,Active,138635.49,,,17,,2022-01-01
14614,4410,9,4,20221004,,Active,90708.83,290322.68,,70,,2023-05-10
14615,4410,10,17,20220419,,Active,0.0,,,36,,2023-04-06
14616,4411,1,4,20230203,,Active,36632.33,,,66,500.0,2023-12-28
14617,4411,6,23,20231130,,Active,1698.29,5000.0,,4,,2023-12-11
14618,4411,3,6,20220726,,Active,158974.69,,,83,,2023-07-02
14619,4412,1,20,20180103,,Active,17235.91,,,19,500.0,2021-12-23
14620,4412,6,8,20180315,,Active,3101.02,15000.0,,73,,2020-02-26
14621,4413,1,19,20160617,,Active,41390.58,,,43,500.0,2017-02-01
14622,4413,7,40,20231201,,Active,11427.56,,16645.44,74,,2023-12-21
14623,4414,1,24,20190221,,Active,29475.6,,,37,500.0,2019-07-06
14624,4414,4,50,20230518,,Active,29581.06,,,73,,2023-08-08
14625,4414,9,11,20230302,,Active,32112.82,137652.21,,32,,2023-06-03
14626,4415,1,37,20210908,,Active,121.56,,,60,500.0,2022-09-27
14627,4415,7,11,20200104,,Active,8161.26,,11864.07,38,,2022-09-16
14628,4416,1,27,20171122,20190528.0,Closed,30164.28,,,21,500.0,2019-10-26
14629,4416,6,41,20220503,,Active,31139.48,50000.0,,95,,2022-10-10
14630,4416,4,11,20170428,,Active,182036.63,,,33,,2019-09-18
14631,4416,8,6,20200922,,Active,327832.42,,407074.03,94,,2022-10-21
14632,4417,1,5,20170627,,Active,21849.56,,,73,500.0,2018-09-10
14633,4417,10,27,20220605,,Active,0.0,,,51,,2023-07-23
14634,4417,8,9,20180805,,Active,678887.16,,699760.66,66,,2022-11-26
14635,4417,5,10,20180122,,Active,140598.7,,,46,,2022-11-19
14636,4417,9,12,20210326,,Active,207.28,83032.8,,25,,2022-12-15
14637,4418,1,50,20221214,,Active,35208.95,,,78,500.0,2023-02-27
14638,4418,6,19,20210317,,Active,15964.0,50000.0,,37,,2023-09-06
14639,4418,10,18,20230502,20230604.0,Closed,0.0,,,93,,2023-07-18
14640,4419,1,37,20170323,,Active,36348.59,,,29,500.0,2023-06-05
14641,4419,4,21,20230817,,Active,62938.72,,,77,,2023-11-14
14642,4419,10,49,20190803,,Active,0.0,,,13,,2020-01-19
14643,4420,1,42,20191009,20200531.0,Closed,37141.97,,,76,500.0,2022-02-08
14644,4420,3,16,20190210,,Active,106944.25,,,35,,2021-11-28
14645,4420,7,31,20230111,,Active,18427.52,,34438.91,19,,2023-09-25
14646,4421,1,30,20231126,,Active,27987.16,,,82,500.0,2023-11-28
14647,4421,10,18,20230315,,Active,0.0,,,22,,2023-09-01
14648,4421,9,2,20210906,,Active,124621.44,270414.19,,12,,2023-06-01
14649,4421,3,38,20170918,,Active,24261.16,,,74,,2019-10-18
14650,4422,1,35,20210914,,Active,34225.08,,,12,500.0,2022-09-07
14651,4422,2,24,20210603,,Active,33118.11,,,21,,2022-03-07
14652,4422,10,40,20211027,,Active,0.0,,,64,,2023-04-29
14653,4422,5,45,20220201,,Active,102692.49,,,37,,2022-07-20
14654,4423,1,29,20210120,,Active,42218.18,,,13,500.0,2021-04-08
14655,4423,2,42,20231023,,Active,13530.06,,,2,,2023-12-02
14656,4423,10,5,20220616,,Active,0.0,,,37,,2022-11-19
14657,4424,1,37,20190906,,Active,28717.97,,,87,500.0,2023-05-01
14658,4424,6,49,20220129,,Active,1176.04,2500.0,,46,,2022-06-12
14659,4425,1,45,20201021,,Active,17721.42,,,33,500.0,2021-08-18
14660,4425,3,15,20201109,,Active,109236.21,,,89,,2021-08-11
14661,4425,8,15,20221026,,Active,443791.37,,812343.16,30,,2023-03-26
14662,4425,5,22,20230517,,Active,192759.16,,,26,,2023-12-20
14663,4425,9,29,20210322,,Active,4165.73,52295.51,,65,,2021-10-23
14664,4426,1,2,20200914,,Active,15080.81,,,86,500.0,2023-02-05
14665,4426,4,31,20231105,,Active,88363.71,,,15,,2023-12-07
14666,4426,6,28,20220731,,Active,3594.59,15000.0,,84,,2022-08-17
14667,4426,7,32,20210529,,Active,6391.98,,44496.37,60,,2022-11-11
14668,4427,1,8,20230917,,Active,13002.5,,,43,500.0,2023-12-16
14669,4427,2,16,20230715,,Active,21665.27,,,80,,2023-10-17
14670,4427,9,28,20220127,,Active,39382.13,87488.7,,2,,2022-10-02
14671,4428,1,47,20191230,,Active,23571.49,,,50,500.0,2023-08-07
14672,4428,5,25,20181225,,Active,121208.75,,,34,,2021-05-19
14673,4428,2,20,20230803,20231014.0,Closed,19907.72,,,17,,2023-09-16
14674,4429,1,7,20231203,,Active,20672.31,,,70,500.0,2023-12-26
14675,4429,4,10,20200621,,Active,162180.3,,,93,,2022-01-16
14676,4429,3,12,20181221,,Active,34387.77,,,55,,2023-03-28
14677,4429,8,38,20201025,20210329.0,Closed,603743.82,,840540.27,52,,2022-11-06
14678,4430,1,17,20180220,,Active,7712.52,,,14,500.0,2018-09-22
14679,4430,7,43,20191224,,Active,3587.35,,6286.19,38,,2023-03-19
14680,4431,1,31,20220523,,Active,12374.82,,,41,500.0,2022-12-03
14681,4431,10,44,20210928,,Active,0.0,,,81,,2021-12-17
14682,4431,6,5,20201116,,Active,30723.62,50000.0,,78,,2023-12-25
14683,4431,3,7,20230329,,Active,197935.25,,,80,,2023-12-15
14684,4432,1,44,20230209,,Active,15529.14,,,55,500.0,2023-08-18
14685,4432,4,29,20200808,,Active,15910.51,,,16,,2021-01-23
14686,4432,3,29,20230329,,Active,119046.98,,,77,,2023-12-03
14687,4432,7,17,20211107,,Active,5830.01,,21465.7,30,,2023-05-03
14688,4432,2,18,20210927,,Active,49599.86,,,14,,2022-09-30
14689,4433,1,26,20200114,,Active,26417.93,,,42,500.0,2020-11-20
14690,4433,7,32,20230713,,Active,22544.29,,25194.5,49,,2023-11-22
14691,4433,8,20,20210809,20230107.0,Closed,1008137.58,,1125760.97,16,,2022-11-30
14692,4433,6,46,20161231,,Active,13184.28,50000.0,,58,,2017-05-14
14693,4434,1,31,20180721,20200208.0,Closed,42316.77,,,100,500.0,2023-09-22
14694,4434,2,46,20190316,,Active,34761.55,,,16,,2021-07-27
14695,4435,1,11,20221221,,Active,2121.3,,,91,500.0,2023-05-31
14696,4435,9,7,20211215,,Active,3661.6,153163.18,,30,,2022-11-22
14697,4435,4,22,20231203,,Active,108204.05,,,67,,2023-12-08
14698,4435,10,42,20230910,,Active,0.0,,,15,,2023-09-12
14699,4436,1,43,20230305,,Active,35074.87,,,50,500.0,2023-08-05
14700,4436,6,12,20191230,,Active,34229.71,50000.0,,6,,2023-11-19
14701,4436,3,13,20180701,,Active,154500.84,,,67,,2018-09-05
14702,4437,1,25,20221112,,Active,4774.92,,,13,500.0,2023-01-04
14703,4437,2,25,20221214,,Active,46839.79,,,45,,2023-06-26
14704,4438,1,42,20180414,,Active,25073.09,,,25,500.0,2021-07-10
14705,4438,5,2,20220502,,Active,56122.5,,,9,,2023-04-12
14706,4438,2,45,20151129,,Active,37532.48,,,44,,2022-11-25
14707,4439,1,36,20210503,,Active,16854.73,,,8,500.0,2023-01-09
14708,4439,2,20,20221008,,Active,9543.77,,,20,,2023-07-23
14709,4439,3,20,20220227,,Active,192776.3,,,56,,2023-04-13
14710,4440,1,2,20170206,,Active,38216.27,,,78,500.0,2017-12-03
14711,4440,10,21,20190709,,Active,0.0,,,22,,2021-09-11
14712,4440,8,19,20180507,,Active,868032.71,,1046635.53,51,,2018-12-07
14713,4441,1,31,20160523,,Active,8875.75,,,45,500.0,2017-08-21
14714,4441,10,49,20220611,,Active,0.0,,,40,,2023-04-24
14715,4441,8,4,20211001,,Active,783804.33,,833720.11,93,,2023-08-12
14716,4441,7,5,20210909,,Active,20700.62,,49886.21,32,,2021-10-24
14717,4442,1,6,20220502,,Active,2694.55,,,68,500.0,2023-06-22
14718,4442,6,7,20220527,,Active,29219.91,50000.0,,73,,2023-05-27
14719,4442,4,28,20230618,20231021.0,Closed,20052.3,,,74,,2023-11-27
14720,4442,8,17,20221008,,Active,597125.78,,1143227.17,32,,2023-12-21
14721,4443,1,48,20190525,20221028.0,Closed,35564.67,,,21,500.0,2019-08-16
14722,4443,7,8,20210420,,Active,28713.88,,35466.71,65,,2022-04-10
14723,4443,10,19,20200201,,Active,0.0,,,11,,2021-02-01
14724,4444,1,50,20211229,,Active,11605.84,,,85,500.0,2022-08-29
14725,4444,3,3,20230511,,Active,161395.74,,,93,,2023-11-05
14726,4444,4,18,20231225,20231228.0,Closed,63108.45,,,5,,2023-12-26
14727,4445,1,36,20230101,20230825.0,Closed,4791.59,,,67,500.0,2023-06-28
14728,4445,5,25,20220627,,Active,33754.62,,,100,,2023-07-15
14729,4445,3,13,20230327,,Active,10293.84,,,8,,2023-09-19
14730,4445,2,21,20211229,,Active,9491.23,,,96,,2022-03-08
14731,4446,1,46,20191006,20230610.0,Closed,48121.58,,,62,500.0,2020-02-06
14732,4446,6,42,20191011,,Active,3376.35,50000.0,,17,,2020-12-10
14733,4446,3,11,20210518,,Active,53996.97,,,88,,2023-07-18
14734,4446,9,9,20201129,,Active,45735.2,219337.34,,7,,2022-08-07
14735,4447,1,2,20200903,,Active,42919.71,,,52,500.0,2020-09-09
14736,4447,7,31,20151126,,Active,33227.69,,41850.49,42,,2021-03-27
14737,4447,4,14,20180906,,Active,111526.24,,,95,,2021-08-06
14738,4447,6,21,20210129,,Active,205.95,1000.0,,34,,2023-08-04
14739,4448,1,30,20200703,,Active,36729.62,,,9,500.0,2023-08-23
14740,4448,7,2,20200123,,Active,20066.33,,22759.82,13,,2022-03-05
14741,4448,2,10,20160317,,Active,13962.68,,,9,,2020-07-15
14742,4448,10,24,20210905,,Active,0.0,,,49,,2022-02-13
14743,4449,1,6,20150621,,Active,28720.37,,,37,500.0,2018-04-16
14744,4449,8,12,20220511,,Active,446007.69,,502051.77,72,,2023-04-25
14745,4449,3,37,20190423,,Active,93877.08,,,43,,2021-10-03
14746,4449,4,11,20230826,,Active,13084.46,,,46,,2023-10-17
14747,4450,1,5,20230526,,Active,3340.92,,,70,500.0,2023-11-18
14748,4450,4,40,20220315,,Active,16490.83,,,81,,2023-06-14
14749,4450,7,36,20221108,,Active,6633.59,,13945.77,95,,2022-11-29
14750,4451,1,4,20170219,,Active,29381.66,,,40,500.0,2021-10-14
14751,4451,3,39,20181001,,Active,180186.96,,,90,,2019-06-21
14752,4451,4,33,20211117,,Active,3501.55,,,16,,2022-11-04
14753,4451,6,43,20210901,,Active,1331.84,5000.0,,58,,2023-03-08
14754,4452,1,31,20200415,,Active,6276.67,,,51,500.0,2022-10-18
14755,4452,6,34,20170116,,Active,5905.78,10000.0,,77,,2018-01-08
14756,4452,7,25,20200429,,Active,3464.08,,23709.71,95,,2020-12-17
14757,4452,10,28,20230711,,Active,0.0,,,55,,2023-09-09
14758,4453,1,50,20220624,,Active,29569.66,,,52,500.0,2022-10-08
14759,4453,4,25,20180217,,Active,185899.4,,,47,,2019-02-07
14760,4453,2,22,20180216,,Active,24082.07,,,29,,2022-09-27
14761,4453,5,16,20190311,,Active,76299.42,,,41,,2021-10-26
14762,4454,1,46,20220814,,Active,19544.96,,,86,500.0,2023-09-15
14763,4454,10,28,20230801,,Active,0.0,,,81,,2023-12-29
14764,4454,2,6,20230627,,Active,18871.13,,,93,,2023-12-12
14765,4455,1,25,20211228,20220328.0,Closed,16831.86,,,49,500.0,2022-01-02
14766,4455,2,9,20201124,,Active,352.1,,,65,,2021-10-17
14767,4455,3,50,20211211,,Active,67412.45,,,64,,2023-12-05
14768,4455,5,36,20210702,,Active,58186.89,,,29,,2022-12-27
14769,4456,1,19,20170201,,Active,29757.96,,,97,500.0,2022-10-20
14770,4456,2,5,20170626,,Active,33513.9,,,96,,2017-12-26
14771,4456,6,26,20210509,,Active,576.47,2500.0,,18,,2023-03-16
14772,4456,4,39,20201010,,Active,10669.28,,,32,,2022-09-10
14773,4457,1,17,20231230,,Active,24329.25,,,87,500.0,2023-12-30
14774,4457,4,9,20211221,,Active,166661.1,,,72,,2023-10-13
14775,4457,8,5,20200707,,Active,585764.49,,691440.29,32,,2022-08-01
14776,4458,1,38,20211013,,Active,1840.2,,,88,500.0,2022-06-17
14777,4458,9,35,20190105,,Active,727.6,213151.05,,94,,2019-08-11
14778,4459,1,41,20211219,20230109.0,Closed,1892.58,,,24,500.0,2022-03-14
14779,4459,2,14,20230412,,Active,30913.4,,,32,,2023-06-28
14780,4459,8,22,20220827,,Active,347098.3,,385331.67,44,,2023-01-04
14781,4459,10,47,20231126,,Active,0.0,,,50,,2023-12-24
14782,4460,1,20,20231215,,Active,31078.9,,,84,500.0,2023-12-18
14783,4460,2,32,20220604,,Active,17123.72,,,78,,2023-06-27
14784,4460,6,19,20190806,,Active,6931.6,25000.0,,83,,2021-07-27
14785,4460,8,15,20191223,,Active,396774.73,,426912.86,7,,2023-11-22
14786,4461,1,39,20230513,,Active,32507.23,,,23,500.0,2023-07-14
14787,4461,8,21,20230123,,Active,625326.94,,1142977.21,52,,2023-11-02
14788,4462,1,18,20230824,,Active,6617.06,,,67,500.0,2023-12-27
14789,4462,5,43,20210325,,Active,180645.98,,,20,,2023-04-17
14790,4462,3,2,20230923,,Active,178294.74,,,93,,2023-11-26
14791,4463,1,20,20210225,,Active,14266.53,,,74,500.0,2022-07-03
14792,4463,5,40,20190224,,Active,183291.78,,,79,,2019-12-12
14793,4463,8,11,20180212,,Active,452832.96,,510947.04,43,,2021-04-09
14794,4463,9,44,20180312,,Active,42271.3,184363.5,,87,,2022-05-18
14795,4463,3,30,20180111,20190617.0,Closed,52180.84,,,31,,2020-07-22
14796,4464,1,29,20200616,,Active,36537.31,,,10,500.0,2022-02-20
14797,4464,9,18,20230909,,Active,15147.68,253205.46,,63,,2023-10-13
14798,4464,2,34,20180627,,Active,3810.35,,,50,,2018-07-15
14799,4465,1,20,20220910,20221012.0,Closed,3829.02,,,53,500.0,2023-06-28
14800,4465,8,25,20180909,,Active,561882.16,,978125.79,80,,2019-09-02
14801,4465,2,26,20231104,,Active,22148.12,,,53,,2023-12-26
14802,4466,1,43,20210621,,Active,31552.22,,,39,500.0,2022-11-27
14803,4466,6,27,20220512,,Active,1128.51,2500.0,,74,,2023-03-02
14804,4466,3,31,20210813,,Active,53749.8,,,3,,2022-07-10
14805,4466,8,23,20170324,,Active,263660.95,,346371.24,84,,2018-02-21
14806,4466,7,20,20220527,,Active,922.73,,5143.89,89,,2022-10-27
14807,4467,1,37,20200501,,Active,26795.24,,,29,500.0,2022-04-16
14808,4467,8,34,20220901,,Active,296990.05,,584720.11,39,,2022-11-10
14809,4467,4,6,20170710,,Active,12583.37,,,80,,2019-12-09
14810,4467,7,20,20170606,,Active,17534.91,,29331.4,79,,2021-05-13
14811,4468,1,19,20231214,,Active,27941.16,,,4,500.0,2023-12-24
14812,4468,5,10,20190201,,Active,109254.32,,,50,,2019-02-10
14813,4468,7,29,20220816,,Active,10195.73,,14574.96,27,,2023-12-21
14814,4468,6,12,20221215,,Active,11213.94,50000.0,,57,,2023-12-28
14815,4468,10,19,20230311,,Active,0.0,,,26,,2023-07-15
14816,4469,1,24,20201206,,Active,7270.86,,,51,500.0,2022-07-28
14817,4469,6,47,20200410,,Active,533.53,1000.0,,32,,2023-10-01
14818,4469,9,23,20220213,,Active,21712.61,81719.09,,52,,2022-11-04
14819,4470,1,8,20151029,,Active,24583.59,,,58,500.0,2016-12-29
14820,4470,4,39,20180407,,Active,59429.34,,,10,,2018-07-25
14821,4470,7,33,20170724,,Active,30832.87,,47629.69,47,,2019-05-12
14822,4471,1,6,20160127,,Active,20632.17,,,68,500.0,2019-10-05
14823,4471,2,8,20220825,,Active,14197.36,,,60,,2023-08-12
14824,4472,1,41,20201227,,Active,11318.09,,,34,500.0,2021-08-15
14825,4472,8,2,20210827,,Active,799251.94,,948198.76,99,,2023-06-30
14826,4472,3,17,20220722,,Active,87253.09,,,31,,2022-12-15
14827,4472,4,10,20220702,,Active,95656.12,,,90,,2023-12-18
14828,4473,1,11,20220928,,Active,23748.89,,,15,500.0,2023-08-09
14829,4473,3,24,20220303,,Active,11129.01,,,74,,2023-09-13
14830,4473,9,37,20230516,,Active,33570.7,151230.11,,86,,2023-09-05
14831,4473,8,26,20220922,,Active,275120.8,,341025.17,56,,2023-01-27
14832,4474,1,39,20210319,,Active,34809.6,,,91,500.0,2023-06-26
